EventName,StateName,CountyName,Hazard,StartDate,EndDate,Month,Quarter,Year,Duration_Days,Location,County_FIPS,Remarks,Fatalities,FatalitiesPerCapita,Fatalities_Duration,Injuries,InjuriesPerCapita,Injuries_Duration,PropertyDmg,PropertyDmg(ADJ),PropertyDmgPerCapita,PropertyDmgDuration
Hurricane 2017 Irma,GEORGIA,Sumter, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13261,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,6.07,1
Hurricane 2017 Irma,GEORGIA,Talbot, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13263,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,9.65,1
Hurricane 2017 Irma,GEORGIA,Taliaferro, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13265,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,37.21,1
Hurricane 2017 Irma,GEORGIA,Tattnall, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13267,NCDC_Tropical Depression,0,0,0,0,0,0,200000,241395.59,9.52,1
Hurricane 2017 Irma,GEORGIA,Taylor, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13269,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,14.88,1
Hurricane 2017 Irma,GEORGIA,Telfair, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13271,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,11.39,1
Hurricane 2017 Irma,GEORGIA,Terrell, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13273,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,138.46,2
Hurricane 2018 Michael,GEORGIA,Terrell, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13273,NCDC_Hurricane,0,0,0,0,0,0,5000000,5994657.99,696.16,1
Hurricane 2017 Irma,GEORGIA,Thomas, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13275,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,27.02,2
Hurricane 2018 Michael,GEORGIA,Thomas, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13275,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1198931.6,26.97,1
Hurricane 2017 Irma,GEORGIA,Tift, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13277,NCDC_Tropical Storm,0,0,0,0,0,0,500000,603488.97,14.92,2
Hurricane 2018 Michael,GEORGIA,Tift, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13277,NCDC_Tropical Storm,0,0,0,0,0,0,477000,571890.37,14.1,1
Hurricane 2016 Matthew,GEORGIA,Toombs, Hurricane/Tropical Storm,10/7/16,10/8/16,10,4,2016,2,,13279,NCDC_Tropical Storm,0,0,0,0,0,0,20000,24639.37,0.91,2
Hurricane 2017 Irma,GEORGIA,Toombs, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13279,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,6.73,1
Hurricane 2017 Irma,GEORGIA,Towns, Hurricane/Tropical Storm,9/11/17,9/12/17,9,3,2017,2,,13281,NCDC_Tropical Storm,0,0,0,0,0,0,30000,36209.34,3.14,2
Hurricane 2016 Matthew,GEORGIA,Treutlen, Hurricane/Tropical Storm,10/7/16,10/8/16,10,4,2016,2,,13283,NCDC_Tropical Storm,0,0,0,0,0,0,5000,6159.84,0.92,2
Hurricane 2017 Irma,GEORGIA,Treutlen, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13283,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,17.85,1
Hurricane 2017 Irma,GEORGIA,Troup, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13285,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,1.72,1
Hurricane 2017 Irma,GEORGIA,Turner, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13287,NCDC_Tropical Storm,0,0,0,0,0,0,2000000,2413955.87,304.98,2
Hurricane 2018 Michael,GEORGIA,Turner, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13287,NCDC_Tropical Storm,0,0,0,0,0,0,500000,599465.8,75.77,1
Hurricane 2017 Irma,GEORGIA,Twiggs, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13289,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,14.61,1
Hurricane 2017 Irma,GEORGIA,Union, Hurricane/Tropical Storm,9/11/17,9/12/17,9,3,2017,2,,13291,NCDC_Tropical Storm,0,0,0,0,0,0,15000,18104.67,0.77,2
Hurricane 2020 Zeta,GEORGIA,Union, Flooding,10/29/20,10/29/20,10,4,2020,1,,13291,NCDC_Flash Flood,0,0,0,0,0,0,25000,28714,1.16,1
Hurricane 2017 Irma,GEORGIA,Upson, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13293,NCDC_Tropical Storm,0,0,0,0,0,0,250000,301744.48,11.52,1
Hurricane 2017 Irma,GEORGIA,Walker, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13295,NCDC_Tropical Storm,0,0,0,0,0,0,25000,30174.45,0.44,1
Hurricane 2017 Irma,GEORGIA,Walton, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13297,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,1.32,1
Hurricane 2020 Isaias,GEORGIA,Walton," Severe Storm/Thunder Storm, Wind",8/3/20,8/3/20,8,3,2020,1,,13297,NCDC_Thunderstorm Wind,0,0,0,0,0,0,50000,57428,0.59,1
Hurricane 2020 Sally,GEORGIA,Walton, Flooding,9/17/20,9/17/20,9,3,2020,1,,13297,NCDC_Flash Flood,0,0,0,0,0,0,20000,22971.2,0.24,1
Hurricane 2020 Sally,GEORGIA,Ware, Tornado,9/16/20,9/16/20,9,3,2020,1,,13299,NCDC_Tornado,0,0,0,0,0,0,40000,45942.4,1.27,1
Hurricane 2017 Irma,GEORGIA,Warren, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13301,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,11.4,1
Hurricane 2017 Irma,GEORGIA,Washington, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13303,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,8.92,1
Hurricane 2020 Sally,GEORGIA,Washington, Flooding,9/17/20,9/17/20,9,3,2020,1,,13303,NCDC_Flash Flood,0,0,0,0,0,0,50000,57428,2.88,1
Hurricane 2020 Sally,GEORGIA,Washington, Flooding,9/17/20,9/17/20,9,3,2020,1,,13303,NCDC_Flash Flood,0,0,0,0,0,0,75000,86141.99,4.32,1
Hurricane 2020 Sally,GEORGIA,Washington, Flooding,9/17/20,9/17/20,9,3,2020,1,,13303,NCDC_Flash Flood,0,0,0,0,0,0,20000,22971.2,1.15,1
Hurricane 2020 Laura,GEORGIA,Wayne, Lightning,9/1/20,9/1/20,9,3,2020,1,,13305,NCDC_Lightning,0,0,0,0,0,0,1000,1148.56,0.04,1
Hurricane 2017 Irma,GEORGIA,Webster, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13307,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,23.25,1
Hurricane 2017 Irma,GEORGIA,White, Hurricane/Tropical Storm,9/11/17,9/12/17,9,3,2017,2,,13311,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,2.05,2
Hurricane 2020 Delta,GEORGIA,White, Flooding,10/11/20,10/11/20,10,4,2020,1,,13311,NCDC_Flash Flood,0,0,0,0,0,0,5000,5742.8,0.2,1
Hurricane 2020 Delta,GEORGIA,White, Flooding,10/11/20,10/11/20,10,4,2020,1,,13311,NCDC_Flash Flood,0,0,0,0,0,0,15000,17228.4,0.61,1
Hurricane 2020 Delta,GEORGIA,White, Flooding,10/11/20,10/11/20,10,4,2020,1,,13311,NCDC_Flash Flood,0,0,0,0,0,0,15000,17228.4,0.61,1
Hurricane 2020 Delta,GEORGIA,White, Flooding,10/11/20,10/11/20,10,4,2020,1,,13311,NCDC_Flash Flood,0,0,0,0,0,0,20000,22971.2,0.82,1
Hurricane 2020 Delta,GEORGIA,White, Flooding,10/11/20,10/11/20,10,4,2020,1,,13311,NCDC_Flash Flood,0,0,0,0,0,0,10000,11485.6,0.41,1
Hurricane 2017 Irma,GEORGIA,Whitfield, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13313,NCDC_Tropical Storm,0,0,0,0,0,0,15000,18104.67,0.17,1
Hurricane 2017 Irma,GEORGIA,Wilcox, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13315,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,13.73,1
Hurricane 2017 Irma,GEORGIA,Wilkes, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13317,NCDC_Tropical Storm,0,0,0,0,0,0,200000,241395.59,24.44,1
Hurricane 2020 Isaias,GEORGIA,Wilkes," Severe Storm/Thunder Storm, Wind",8/3/20,8/3/20,8,3,2020,1,,13317,NCDC_Thunderstorm Wind,0,0,0,0,0,0,10000,11485.6,1.2,1
Hurricane 2017 Irma,GEORGIA,Wilkinson, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13319,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,13.46,1
Hurricane 2017 Irma,GEORGIA,Worth, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13321,NCDC_Tropical Storm,0,0,0,0,0,0,2000000,2413955.87,117.55,2
Hurricane 2018 Michael,GEORGIA,Worth, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13321,NCDC_Hurricane,0,0,0,0,0,0,5000000,5994657.99,295.32,1
Hurricane 2017 Harvey,LOUISIANA,Acadia, Tornado,8/29/17,8/29/17,8,3,2017,1,,22001,NCDC_Tornado,0,0,0,0,0,0,200000,241395.59,3.86,1
Hurricane 2020 Laura,LOUISIANA,Acadia, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22001,NCDC_Hurricane,1,0,2,0,0,0,100000000,114855993.3,1998.26,2
Hurricane 2020 Delta,LOUISIANA,Acadia, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22001,NCDC_Hurricane,0,0,0,0,0,0,350000000,401995976.6,6993.91,2
Hurricane 2020 Laura,LOUISIANA,Allen, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22003,NCDC_Hurricane,1,0,2,0,0,0,400000000,459423973.2,20250.54,2
Hurricane 2020 Delta,LOUISIANA,Allen, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22003,NCDC_Tropical Storm,0,0,0,0,0,0,100000000,114855993.3,5062.63,2
Hurricane 2020 Delta,LOUISIANA,Ascension, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22005,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1148559.93,9.05,1
Hurricane 2020 Zeta,LOUISIANA,Ascension, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22005,NCDC_Tropical Storm,0,0,0,0,0,0,500000,574279.97,4.52,1
Hurricane 2021 Ida,LOUISIANA,Ascension, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22005,NCDC_Hurricane,1,0,2,0,0,0,100000000,114369490.3,889.54,2
Hurricane 2021 Ida,LOUISIANA,Ascension, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22005,NCDC_Hurricane,0,0,0,0,0,0,100000000,114369490.3,889.54,2
Hurricane 2020 Delta,LOUISIANA,Assumption, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22007,NCDC_Tropical Storm,0,0,0,0,0,0,5000000,5742799.67,273.95,1
Hurricane 2021 Ida,LOUISIANA,Assumption, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22007,NCDC_Hurricane,0,0,0,0,0,0,10000000,11436949.03,552.62,2
Hurricane 2020 Laura,LOUISIANA,Avoyelles, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22009,NCDC_Tropical Storm,0,0,0,0,0,0,20000000,22971198.66,579.41,2
Hurricane 2020 Delta,LOUISIANA,Avoyelles, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22009,NCDC_Tropical Storm,0,0,0,0,0,0,40000000,45942397.32,1158.82,2
Hurricane 2017 Harvey,LOUISIANA,Beauregard, Flooding,8/28/17,8/30/17,8,3,2017,3,,22011,NCDC_Flash Flood,0,0,0,0,0,0,15000000,18104669.04,491.35,3
Hurricane 2020 Laura,LOUISIANA,Beauregard, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22011,NCDC_Hurricane,0,0,0,0,0,0,1000000000,1148559933,31377.13,2
Hurricane 2020 Delta,LOUISIANA,Beauregard, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22011,NCDC_Tropical Storm,0,0,0,0,0,0,100000000,114855993.3,3137.71,2
Hurricane 2020 Laura,LOUISIANA,Caddo, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22017,NCDC_Tropical Storm,0,0,0,1,0,1,0,0,0,0
Hurricane 2017 Harvey,LOUISIANA,Calcasieu, Flooding,8/27/17,8/30/17,8,3,2017,4,,22019,NCDC_Flash Flood,0,0,0,0,0,0,60000000,72418676.16,357.92,4
Hurricane 2020 Laura,LOUISIANA,Calcasieu, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22019,NCDC_Hurricane,1,0,2,0,0,0,6000000000,6891359598,31833.55,2
Hurricane 2020 Delta,LOUISIANA,Calcasieu, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22019,NCDC_Hurricane,0,0,0,0,0,0,1000000000,1148559933,5305.59,2
Hurricane 2017 Harvey,LOUISIANA,Cameron, Tornado,8/26/17,8/26/17,8,3,2017,1,,22023,NCDC_Tornado,0,0,0,0,0,0,7000,8448.85,1.22,1
Hurricane 2017 Harvey,LOUISIANA,Cameron, Tornado,8/28/17,8/28/17,8,3,2017,1,,22023,NCDC_Tornado,0,0,0,0,0,0,15000,18104.67,2.61,1
Hurricane 2017 Harvey,LOUISIANA,Cameron, Flooding,8/30/17,8/31/17,8,3,2017,2,,22023,NCDC_Flood,0,0,0,0,0,0,50000,60348.9,8.71,2
Hurricane 2020 Laura,LOUISIANA,Cameron, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22023,NCDC_Hurricane,0,0,0,0,0,0,150000000,172283990,30639.16,2
Hurricane 2020 Laura,LOUISIANA,Cameron, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22023,NCDC_Hurricane,0,0,0,0,0,0,200000000,229711986.6,40852.21,2
Hurricane 2020 Delta,LOUISIANA,Cameron, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22023,NCDC_Hurricane,0,0,0,0,0,0,100000000,114855993.3,20426.11,1
Hurricane 2020 Delta,LOUISIANA,Cameron, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22023,NCDC_Hurricane,0,0,0,0,0,0,50000000,57427996.65,10213.05,1
Hurricane 2020 Laura,LOUISIANA,Catahoula, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22025,NCDC_Tropical Storm,0,0,0,0,0,0,30000,34456.8,3.9,1
Hurricane 2020 Delta,LOUISIANA,Catahoula, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22025,NCDC_Tropical Storm,0,0,0,0,0,0,100000,114855.99,12.99,2
Hurricane 2020 Delta,LOUISIANA,Catahoula, Flooding,10/9/20,10/10/20,10,4,2020,2,,22025,NCDC_Flash Flood,0,0,0,0,0,0,500000,574279.97,64.93,2
Hurricane 2021 Ida,LOUISIANA,Catahoula, Hurricane/Tropical Storm,8/30/21,8/30/21,8,3,2021,1,,22025,NCDC_Tropical Storm,0,0,0,0,0,0,40000,45747.8,5.25,1
Hurricane 2020 Laura,LOUISIANA,Concordia, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22029,NCDC_Tropical Storm,0,0,0,0,0,0,40000,45942.4,2.47,1
Hurricane 2020 Delta,LOUISIANA,Concordia, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22029,NCDC_Tropical Storm,0,0,0,0,0,0,100000,114855.99,6.19,2
Hurricane 2021 Ida,LOUISIANA,Concordia, Hurricane/Tropical Storm,8/30/21,8/30/21,8,3,2021,1,,22029,NCDC_Tropical Storm,0,0,0,0,0,0,40000,45747.8,2.49,1
Hurricane 2020 Delta,LOUISIANA,East Baton Rouge, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22033,NCDC_Tropical Storm,0,0,0,0,0,0,10000000,11485599.33,25.19,1
Hurricane 2021 Ida,LOUISIANA,East Baton Rouge, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22033,NCDC_Hurricane,0,0,0,0,0,0,250000000,285923725.7,630.35,2
Hurricane 2020 Laura,LOUISIANA,East Carroll, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22035,NCDC_Tropical Storm,0,0,0,0,0,0,30000,34456.8,4.66,1
Hurricane 2020 Delta,LOUISIANA,East Carroll, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22035,NCDC_Tropical Depression,0,0,0,0,0,0,50000,57428,7.76,2
Hurricane 2020 Delta,LOUISIANA,East Feliciana, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22037,NCDC_Tropical Storm,0,0,0,0,0,0,5000000,5742799.67,295.17,1
Hurricane 2020 Laura,LOUISIANA,Evangeline, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22039,NCDC_Hurricane,0,0,0,0,0,0,100000000,114855993.3,3556.24,2
Hurricane 2020 Delta,LOUISIANA,Evangeline, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22039,NCDC_Tropical Storm,0,0,0,0,0,0,50000000,57427996.65,1778.12,2
Hurricane 2020 Laura,LOUISIANA,Franklin, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22041,NCDC_Tropical Storm,0,0,0,1,0,1,40000,45942.4,2.33,1
Hurricane 2020 Delta,LOUISIANA,Franklin, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22041,NCDC_Tropical Storm,0,0,0,0,0,0,75000,86141.99,4.37,2
Hurricane 2020 Laura,LOUISIANA,Iberia, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22045,NCDC_Tropical Storm,0,0,0,0,0,0,15000000,17228399,245.93,2
Hurricane 2020 Delta,LOUISIANA,Iberia, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22045,NCDC_Hurricane,2,0,2,0,0,0,200000000,229711986.6,3279.02,2
Hurricane 2021 Ida,LOUISIANA,Iberia, Hurricane/Tropical Storm,8/29/21,8/29/21,8,3,2021,1,,22045,NCDC_Tropical Storm,0,0,0,0,0,0,300000,343108.47,4.95,1
Hurricane 2020 Delta,LOUISIANA,Iberville, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22047,NCDC_Tropical Storm,0,0,0,0,0,0,10000000,11485599.33,382.04,1
Hurricane 2021 Ida,LOUISIANA,Iberville, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22047,NCDC_Hurricane,0,0,0,0,0,0,10000000,11436949.03,384.47,2
Hurricane 2020 Laura,LOUISIANA,Jackson, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22049,NCDC_Hurricane,1,0,1,0,0,0,0,0,0,0
Hurricane 2020 Laura,LOUISIANA,Jefferson, Flooding,8/28/20,8/28/20,8,3,2020,1,,22051,NCDC_Flash Flood,0,0,0,0,0,0,100000,114855.99,0.26,1
Hurricane 2020 Laura,LOUISIANA,Jefferson, Flooding,8/28/20,8/28/20,8,3,2020,1,,22051,NCDC_Flash Flood,0,0,0,0,0,0,20000,22971.2,0.05,1
Hurricane 2020 Delta,LOUISIANA,Jefferson, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22051,NCDC_Tropical Storm,0,0,0,0,0,0,500000,574279.97,1.31,1
Hurricane 2020 Zeta,LOUISIANA,Jefferson, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22051,NCDC_Hurricane,0,0,0,0,0,0,25000000,28713998.33,65.3,1
Hurricane 2020 Zeta,LOUISIANA,Jefferson, Flooding,10/28/20,10/28/20,10,4,2020,1,,22051,NCDC_Storm Surge/Tide,0,0,0,0,0,0,25000000,28713998.33,65.3,1
Hurricane 2021 Ida,LOUISIANA,Jefferson, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22051,NCDC_Hurricane,0,0,0,0,0,0,1000000000,1143694903,2634.43,2
Hurricane 2021 Ida,LOUISIANA,Jefferson, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22051,NCDC_Hurricane,0,0,0,0,0,0,500000000,571847451.4,1317.21,2
Hurricane 2021 Ida,LOUISIANA,Jefferson, Flooding,8/29/21,8/30/21,8,3,2021,2,,22051,NCDC_Storm Surge/Tide,1,0,2,0,0,0,500000000,571847451.4,1317.21,2
Hurricane 2021 Ida,LOUISIANA,Jefferson, Flooding,8/29/21,8/30/21,8,3,2021,2,,22051,NCDC_Storm Surge/Tide,0,0,0,0,0,0,750000,857771.18,1.98,2
Hurricane 2020 Laura,LOUISIANA,Jefferson Davis, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22053,NCDC_Hurricane,0,0,0,0,0,0,800000000,918847946.5,28526.79,2
Hurricane 2020 Delta,LOUISIANA,Jefferson Davis, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22053,NCDC_Hurricane,0,0,0,0,0,0,300000000,344567979.9,10697.55,2
Hurricane 2020 Laura,LOUISIANA,Lafayette, Hurricane/Tropical Storm,8/26/20,8/27/20,8,3,2020,2,,22055,NCDC_Tropical Storm,0,0,0,0,0,0,80000000,91884794.64,379.46,2
Hurricane 2020 Delta,LOUISIANA,Lafayette, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22055,NCDC_Hurricane,0,0,0,0,0,0,300000000,344567979.9,1422.98,2
Hurricane 2021 Ida,LOUISIANA,Lafayette, Hurricane/Tropical Storm,8/29/21,8/29/21,8,3,2021,1,,22055,NCDC_Tropical Storm,0,0,0,0,0,0,500000,571847.45,2.34,1
Hurricane 2020 Delta,LOUISIANA,Lafourche, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22057,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1148559.93,11.79,1
Hurricane 2020 Zeta,LOUISIANA,Lafourche, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22057,NCDC_Hurricane,0,0,0,0,0,0,25000000,28713998.33,294.64,1
Hurricane 2020 Zeta,LOUISIANA,Lafourche, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22057,NCDC_Hurricane,0,0,0,0,0,0,25000000,28713998.33,294.64,1
Hurricane 2020 Zeta,LOUISIANA,Lafourche, Flooding,10/28/20,10/28/20,10,4,2020,1,,22057,NCDC_Storm Surge/Tide,0,0,0,0,0,0,25000000,28713998.33,294.64,1
Hurricane 2021 Ida,LOUISIANA,Lafourche, Flooding,8/29/21,8/30/21,8,3,2021,2,,22057,NCDC_Storm Surge/Tide,0,0,0,0,0,0,750000000,857771177.1,8788.73,2
Hurricane 2021 Ida,LOUISIANA,Lafourche, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22057,NCDC_Hurricane,0,0,0,0,0,0,750000000,857771177.1,8788.73,2
Hurricane 2021 Ida,LOUISIANA,Lafourche, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22057,NCDC_Hurricane,0,0,0,0,0,0,750000000,857771177.1,8788.73,2
Hurricane 2021 Ida,LOUISIANA,Lafourche, Flooding,8/29/21,8/30/21,8,3,2021,2,,22057,NCDC_Storm Surge/Tide,0,0,0,0,0,0,500000000,571847451.4,5859.15,2
Hurricane 2020 Delta,LOUISIANA,Livingston, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22063,NCDC_Tropical Storm,0,0,0,2,0,1,5000000,5742799.67,40.21,1
Hurricane 2020 Zeta,LOUISIANA,Livingston, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22063,NCDC_Tropical Storm,0,0,0,0,0,0,100000,114855.99,0.8,1
Hurricane 2021 Ida,LOUISIANA,Livingston, Flooding,8/29/21,8/31/21,8,3,2021,3,,22063,NCDC_Storm Surge/Tide,0,0,0,0,0,0,10000000,11436949.03,78.27,3
Hurricane 2021 Ida,LOUISIANA,Livingston, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22063,NCDC_Hurricane,0,0,0,0,0,0,300000000,343108470.9,2348.11,2
Hurricane 2020 Laura,LOUISIANA,Madison, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22065,NCDC_Tropical Storm,0,0,0,0,0,0,60000,68913.6,6.94,1
Hurricane 2021 Ida,LOUISIANA,Madison," Severe Storm/Thunder Storm, Wind",9/1/21,9/1/21,9,3,2021,1,,22065,NCDC_Thunderstorm Wind,0,0,0,0,0,0,5000,5718.47,0.58,1
Hurricane 2020 Laura,LOUISIANA,Morehouse, Hurricane/Tropical Storm,8/27/20,8/27/20,8,3,2020,1,,22067,NCDC_Tropical Storm,0,0,0,0,0,0,80000,91884.79,3.61,1
Hurricane 2020 Delta,LOUISIANA,Morehouse, Hurricane/Tropical Storm,10/9/20,10/10/20,10,4,2020,2,,22067,NCDC_Tropical Depression,0,0,0,0,0,0,50000,57428,2.26,2
Hurricane 2020 Delta,LOUISIANA,Orleans, Hurricane/Tropical Storm,10/9/20,10/9/20,10,4,2020,1,,22071,NCDC_Tropical Storm,0,0,0,0,0,0,100000,114855.99,0.3,1
Hurricane 2020 Delta,LOUISIANA,Orleans, Flooding,10/10/20,10/10/20,10,4,2020,1,,22071,NCDC_Storm Surge/Tide,0,0,0,0,0,0,50000,57428,0.15,1
Hurricane 2020 Zeta,LOUISIANA,Orleans, Hurricane/Tropical Storm,10/28/20,10/28/20,10,4,2020,1,,22071,NCDC_Hurricane,1,0,1,1,0,1,25000000,28713998.33,74.92,1
Hurricane 2020 Zeta,LOUISIANA,Orleans, Flooding,10/28/20,10/28/20,10,4,2020,1,,22071,NCDC_Storm Surge/Tide,0,0,0,0,0,0,25000000,28713998.33,74.92,1
Hurricane 2021 Ida,LOUISIANA,Orleans, Flooding,8/28/21,8/31/21,8,3,2021,4,,22071,NCDC_Storm Surge/Tide,0,0,0,0,0,0,1000000,1143694.9,3.03,4
Hurricane 2021 Ida,LOUISIANA,Orleans, Flooding,8/29/21,8/30/21,8,3,2021,2,,22071,NCDC_Flash Flood,1,0,2,0,0,0,0,0,0,0
Hurricane 2021 Ida,LOUISIANA,Orleans, Hurricane/Tropical Storm,8/29/21,8/30/21,8,3,2021,2,,22071,NCDC_Hurricane,0,0,0,0,0,0,500000000,571847451.4,1515.45,2
